"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0002703","GO:0002703","regulation of leukocyte mediated immunity",201,0.411681523948199,1.55795045159484,0.000803801873714039,0.0289104266025964,0.024809868082711,1941,"tags=25%, list=15%, signal=22%","ENSG00000256660/ENSG00000150637/ENSG00000171855/ENSG00000121807/ENSG00000104921/ENSG00000182566/ENSG00000161929/ENSG00000175505/ENSG00000163687/ENSG00000107485/ENSG00000121594/ENSG00000136634/ENSG00000179348/ENSG00000130202/ENSG00000035720/ENSG00000150337/ENSG00000115594/ENSG00000136244/ENSG00000136854/ENSG00000066294/ENSG00000162711/ENSG00000117586/ENSG00000125730/ENSG00000134545/ENSG00000213047/ENSG00000072694/ENSG00000127507/ENSG00000105205/ENSG00000106546/ENSG00000115604/ENSG00000134321/ENSG00000073861/ENSG00000101017/ENSG00000204475/ENSG00000136869/ENSG00000197471/ENSG00000254087/ENSG00000076944/ENSG00000110944/ENSG00000135077/ENSG00000088888/ENSG00000007171/ENSG00000168811/ENSG00000015285/ENSG00000168961/ENSG00000079385/ENSG00000103496/ENSG00000204642/ENSG00000204525/ENSG00000101665/ENSG00000104998"
"GO:0140374","GO:0140374","antiviral innate immune response",44,0.612555703477917,1.86671917187177,0.000848349533657278,0.0299221090355119,0.0256780568523632,2542,"tags=41%, list=19%, signal=33%","ENSG00000169245/ENSG00000184979/ENSG00000146054/ENSG00000157601/ENSG00000185745/ENSG00000089127/ENSG00000174885/ENSG00000121236/ENSG00000119917/ENSG00000119922/ENSG00000159714/ENSG00000055332/ENSG00000088888/ENSG00000108771/ENSG00000184584/ENSG00000136878/ENSG00000121060/ENSG00000204560"
"GO:0034341","GO:0034341","response to type II interferon",110,0.473911916461531,1.67597101730607,0.000846416598280231,0.0299221090355119,0.0256780568523632,2984,"tags=47%, list=22%, signal=37%","ENSG00000108700/ENSG00000196730/ENSG00000140968/ENSG00000260314/ENSG00000132170/ENSG00000108691/ENSG00000160323/ENSG00000136854/ENSG00000213886/ENSG00000139832/ENSG00000115415/ENSG00000025434/ENSG00000198053/ENSG00000101017/ENSG00000275302/ENSG00000136869/ENSG00000142089/ENSG00000179604/ENSG00000179583/ENSG00000162654/ENSG00000130707/ENSG00000276070/ENSG00000237693/ENSG00000101336/ENSG00000007171/ENSG00000096968/ENSG00000154451/ENSG00000067066/ENSG00000015285/ENSG00000168961/ENSG00000131979/ENSG00000103313/ENSG00000103496/ENSG00000125347/ENSG00000173193/ENSG00000277632/ENSG00000130303/ENSG00000117228/ENSG00000136068/ENSG00000019582/ENSG00000185885/ENSG00000185201/ENSG00000013374/ENSG00000137752/ENSG00000117226/ENSG00000159840/ENSG00000204472/ENSG00000136436/ENSG00000131408/ENSG00000175354/ENSG00000102970/ENSG00000162645"
"GO:0045807","GO:0045807","positive regulation of endocytosis",122,0.464890283457399,1.66311715309103,0.000847966811830195,0.0299221090355119,0.0256780568523632,2073,"tags=31%, list=16%, signal=27%","ENSG00000170458/ENSG00000186074/ENSG00000138798/ENSG00000106483/ENSG00000248329/ENSG00000007908/ENSG00000198719/ENSG00000091513/ENSG00000106366/ENSG00000166278/ENSG00000130203/ENSG00000179348/ENSG00000035720/ENSG00000150337/ENSG00000196535/ENSG00000108691/ENSG00000100151/ENSG00000187391/ENSG00000125730/ENSG00000167601/ENSG00000188906/ENSG00000127946/ENSG00000072694/ENSG00000198053/ENSG00000183087/ENSG00000163661/ENSG00000137486/ENSG00000101307/ENSG00000153071/ENSG00000126759/ENSG00000244731/ENSG00000135218/ENSG00000179218/ENSG00000183049/ENSG00000069974/ENSG00000131374/ENSG00000049759/ENSG00000103490"
"GO:0120255","GO:0120255","olefinic compound biosynthetic process",16,0.758733293694645,1.8549711252928,0.000874319706039198,0.0306404220058737,0.0262944867059157,2026,"tags=56%, list=15%, signal=48%","ENSG00000125845/ENSG00000196557/ENSG00000120738/ENSG00000242252/ENSG00000112175/ENSG00000108786/ENSG00000153071/ENSG00000153162/ENSG00000148926"
"GO:0032946","GO:0032946","positive regulation of mononuclear cell proliferation",117,0.46303693576627,1.6497573014429,0.000883166099866657,0.0307533061654204,0.0263913597526362,2560,"tags=41%, list=19%, signal=33%","ENSG00000125657/ENSG00000121807/ENSG00000162692/ENSG00000114455/ENSG00000175505/ENSG00000167244/ENSG00000121594/ENSG00000134352/ENSG00000169508/ENSG00000135046/ENSG00000136244/ENSG00000117586/ENSG00000114013/ENSG00000065675/ENSG00000114315/ENSG00000185950/ENSG00000104312/ENSG00000101017/ENSG00000136869/ENSG00000197471/ENSG00000242574/ENSG00000223865/ENSG00000168071/ENSG00000110944/ENSG00000135077/ENSG00000104432/ENSG00000168811/ENSG00000160856/ENSG00000096968/ENSG00000049130/ENSG00000125726/ENSG00000163554/ENSG00000168961/ENSG00000171791/ENSG00000103490/ENSG00000196352/ENSG00000186827/ENSG00000164136/ENSG00000124762/ENSG00000090776/ENSG00000173757/ENSG00000197329/ENSG00000109743/ENSG00000019582/ENSG00000081189/ENSG00000081237/ENSG00000203747/ENSG00000105122"
"GO:0042116","GO:0042116","macrophage activation",86,0.506667467840275,1.73583571986561,0.000918463955067965,0.0311878412568731,0.0267642618354882,2500,"tags=40%, list=19%, signal=32%","ENSG00000104921/ENSG00000137033/ENSG00000245848/ENSG00000173372/ENSG00000198829/ENSG00000129988/ENSG00000136634/ENSG00000155659/ENSG00000069122/ENSG00000035720/ENSG00000196535/ENSG00000136244/ENSG00000066294/ENSG00000188906/ENSG00000072694/ENSG00000025434/ENSG00000142192/ENSG00000125810/ENSG00000136869/ENSG00000184988/ENSG00000174130/ENSG00000135077/ENSG00000237693/ENSG00000096968/ENSG00000115602/ENSG00000277632/ENSG00000196689/ENSG00000163874/ENSG00000070495/ENSG00000120885/ENSG00000019582/ENSG00000068079/ENSG00000081237/ENSG00000203747"
"GO:0032637","GO:0032637","interleukin-8 production",69,0.527972597512092,1.71730198334693,0.000915130385966992,0.0311878412568731,0.0267642618354882,2507,"tags=39%, list=19%, signal=32%","ENSG00000105383/ENSG00000170458/ENSG00000122223/ENSG00000129988/ENSG00000106366/ENSG00000136634/ENSG00000135046/ENSG00000136244/ENSG00000136826/ENSG00000213015/ENSG00000068001/ENSG00000101916/ENSG00000137486/ENSG00000137802/ENSG00000136869/ENSG00000239998/ENSG00000126262/ENSG00000174130/ENSG00000088888/ENSG00000007171/ENSG00000168961/ENSG00000103490/ENSG00000175197/ENSG00000106100/ENSG00000019582/ENSG00000081237/ENSG00000168610"
"GO:0032677","GO:0032677","regulation of interleukin-8 production",69,0.527972597512092,1.71730198334693,0.000915130385966992,0.0311878412568731,0.0267642618354882,2507,"tags=39%, list=19%, signal=32%","ENSG00000105383/ENSG00000170458/ENSG00000122223/ENSG00000129988/ENSG00000106366/ENSG00000136634/ENSG00000135046/ENSG00000136244/ENSG00000136826/ENSG00000213015/ENSG00000068001/ENSG00000101916/ENSG00000137486/ENSG00000137802/ENSG00000136869/ENSG00000239998/ENSG00000126262/ENSG00000174130/ENSG00000088888/ENSG00000007171/ENSG00000168961/ENSG00000103490/ENSG00000175197/ENSG00000106100/ENSG00000019582/ENSG00000081237/ENSG00000168610"
"GO:2000146","GO:2000146","negative regulation of cell motility",232,0.39816353086152,1.52859550506218,0.000916808217428309,0.0311878412568731,0.0267642618354882,1399,"tags=23%, list=10%, signal=21%","ENSG00000173482/ENSG00000140937/ENSG00000138061/ENSG00000116106/ENSG00000137033/ENSG00000164105/ENSG00000184113/ENSG00000152894/ENSG00000011465/ENSG00000107485/ENSG00000164741/ENSG00000107562/ENSG00000139567/ENSG00000106366/ENSG00000115461/ENSG00000189058/ENSG00000130203/ENSG00000091879/ENSG00000152661/ENSG00000154096/ENSG00000132170/ENSG00000035720/ENSG00000123610/ENSG00000146674/ENSG00000108691/ENSG00000136826/ENSG00000156234/ENSG00000187391/ENSG00000173269/ENSG00000112175/ENSG00000164442/ENSG00000196935/ENSG00000187098/ENSG00000163606/ENSG00000102265/ENSG00000103034/ENSG00000106511/ENSG00000066056/ENSG00000068001/ENSG00000163638/ENSG00000168542/ENSG00000126458/ENSG00000120129/ENSG00000136848/ENSG00000171522/ENSG00000172725/ENSG00000100599/ENSG00000133121/ENSG00000164938/ENSG00000132205/ENSG00000111859/ENSG00000132386/ENSG00000173334"
"GO:0008015","GO:0008015","blood circulation",298,0.377249745708119,1.4848171379896,0.000966279977774332,0.0326089669042733,0.0279838197591956,2099,"tags=30%, list=16%, signal=26%","ENSG00000163751/ENSG00000179776/ENSG00000087245/ENSG00000101200/ENSG00000169245/ENSG00000151090/ENSG00000196557/ENSG00000088256/ENSG00000113389/ENSG00000115738/ENSG00000198947/ENSG00000130300/ENSG00000184113/ENSG00000198829/ENSG00000115138/ENSG00000134571/ENSG00000248329/ENSG00000198719/ENSG00000107562/ENSG00000139567/ENSG00000101188/ENSG00000130203/ENSG00000152661/ENSG00000132170/ENSG00000169836/ENSG00000175591/ENSG00000178342/ENSG00000138119/ENSG00000013016/ENSG00000148680/ENSG00000036828/ENSG00000121068/ENSG00000197822/ENSG00000104490/ENSG00000164867/ENSG00000173198/ENSG00000069431/ENSG00000154639/ENSG00000054598/ENSG00000105974/ENSG00000153956/ENSG00000119782/ENSG00000165995/ENSG00000128165/ENSG00000135643/ENSG00000130598/ENSG00000143153/ENSG00000115415/ENSG00000184588/ENSG00000183087/ENSG00000074370/ENSG00000188687/ENSG00000103647/ENSG00000105711/ENSG00000005187/ENSG00000108405/ENSG00000135679/ENSG00000155657/ENSG00000163794/ENSG00000101160/ENSG00000061918/ENSG00000108984/ENSG00000127528/ENSG00000132205/ENSG00000118515/ENSG00000149782/ENSG00000233276/ENSG00000159899/ENSG00000197122/ENSG00000137331/ENSG00000007171/ENSG00000112276/ENSG00000171476/ENSG00000072310/ENSG00000153162/ENSG00000183023/ENSG00000173391/ENSG00000131979/ENSG00000079385/ENSG00000121966/ENSG00000145362/ENSG00000101665/ENSG00000174233/ENSG00000140416/ENSG00000148926/ENSG00000059377/ENSG00000049759/ENSG00000196689/ENSG00000130037/ENSG00000163874"
"GO:0033003","GO:0033003","regulation of mast cell activation",34,0.656151295608253,1.89450738526756,0.000978042161449495,0.0328034140898429,0.0281506872042648,1388,"tags=38%, list=10%, signal=34%","ENSG00000150637/ENSG00000186074/ENSG00000205755/ENSG00000119508/ENSG00000179348/ENSG00000130202/ENSG00000136854/ENSG00000066294/ENSG00000127507/ENSG00000188313/ENSG00000188822/ENSG00000254087/ENSG00000076944"
"GO:0001756","GO:0001756","somitogenesis",37,-0.653964567576128,-1.93990490876569,0.000997823015645014,0.0328903538577611,0.0282252957253649,206,"tags=14%, list=2%, signal=13%","ENSG00000115109/ENSG00000168646/ENSG00000107984/ENSG00000090932/ENSG00000111046"
"GO:1905952","GO:1905952","regulation of lipid localization",111,0.475067107180809,1.68431338035308,0.00100665752370533,0.0328903538577611,0.0282252957253649,2455,"tags=35%, list=18%, signal=29%","ENSG00000173918/ENSG00000118785/ENSG00000175445/ENSG00000087237/ENSG00000115138/ENSG00000138798/ENSG00000160179/ENSG00000101188/ENSG00000130203/ENSG00000132170/ENSG00000141655/ENSG00000038945/ENSG00000141338/ENSG00000136244/ENSG00000125730/ENSG00000105974/ENSG00000076555/ENSG00000025434/ENSG00000185950/ENSG00000234906/ENSG00000259207/ENSG00000108984/ENSG00000153071/ENSG00000135245/ENSG00000149357/ENSG00000100979/ENSG00000186350/ENSG00000135218/ENSG00000153162/ENSG00000177666/ENSG00000100906/ENSG00000154265/ENSG00000167972/ENSG00000130208/ENSG00000163874/ENSG00000155368/ENSG00000163932/ENSG00000197142/ENSG00000152700"
"GO:0050671","GO:0050671","positive regulation of lymphocyte proliferation",114,0.471422049569077,1.6743330659778,0.000991372602800202,0.0328903538577611,0.0282252957253649,2560,"tags=42%, list=19%, signal=34%","ENSG00000125657/ENSG00000121807/ENSG00000162692/ENSG00000114455/ENSG00000175505/ENSG00000167244/ENSG00000121594/ENSG00000134352/ENSG00000169508/ENSG00000135046/ENSG00000136244/ENSG00000117586/ENSG00000114013/ENSG00000065675/ENSG00000114315/ENSG00000185950/ENSG00000104312/ENSG00000101017/ENSG00000136869/ENSG00000197471/ENSG00000242574/ENSG00000223865/ENSG00000168071/ENSG00000110944/ENSG00000135077/ENSG00000104432/ENSG00000168811/ENSG00000160856/ENSG00000096968/ENSG00000049130/ENSG00000125726/ENSG00000163554/ENSG00000168961/ENSG00000171791/ENSG00000103490/ENSG00000196352/ENSG00000186827/ENSG00000164136/ENSG00000124762/ENSG00000090776/ENSG00000173757/ENSG00000197329/ENSG00000109743/ENSG00000019582/ENSG00000081189/ENSG00000081237/ENSG00000203747/ENSG00000105122"
"GO:0052547","GO:0052547","regulation of peptidase activity",223,0.404043459454894,1.54790255491179,0.00101071509934221,0.0328903538577611,0.0282252957253649,2242,"tags=26%, list=17%, signal=22%","ENSG00000197632/ENSG00000116106/ENSG00000101200/ENSG00000019991/ENSG00000135333/ENSG00000157150/ENSG00000164741/ENSG00000196730/ENSG00000106366/ENSG00000141682/ENSG00000132170/ENSG00000126709/ENSG00000147488/ENSG00000136826/ENSG00000101439/ENSG00000162711/ENSG00000142405/ENSG00000105974/ENSG00000127946/ENSG00000102265/ENSG00000183087/ENSG00000074370/ENSG00000124570/ENSG00000104312/ENSG00000149257/ENSG00000142552/ENSG00000121858/ENSG00000137831/ENSG00000107738/ENSG00000254087/ENSG00000132386/ENSG00000120868/ENSG00000021355/ENSG00000114204/ENSG00000233276/ENSG00000026508/ENSG00000011422/ENSG00000197122/ENSG00000096968/ENSG00000137642/ENSG00000100600/ENSG00000105993/ENSG00000177189/ENSG00000249437/ENSG00000122707/ENSG00000177076/ENSG00000143590/ENSG00000168961/ENSG00000103313/ENSG00000015413/ENSG00000121552/ENSG00000128040/ENSG00000103490/ENSG00000136305/ENSG00000215301/ENSG00000240583/ENSG00000171056"
"GO:1901652","GO:1901652","response to peptide",385,0.35371324974902,1.42023355311306,0.00100772814179954,0.0328903538577611,0.0282252957253649,2507,"tags=29%, list=19%, signal=24%","ENSG00000109321/ENSG00000138061/ENSG00000116106/ENSG00000087245/ENSG00000141837/ENSG00000162692/ENSG00000106538/ENSG00000115138/ENSG00000167244/ENSG00000107562/ENSG00000111077/ENSG00000115461/ENSG00000170345/ENSG00000136634/ENSG00000134243/ENSG00000152270/ENSG00000152661/ENSG00000132170/ENSG00000119508/ENSG00000120738/ENSG00000141655/ENSG00000135046/ENSG00000242252/ENSG00000115290/ENSG00000036828/ENSG00000124882/ENSG00000123358/ENSG00000175866/ENSG00000105974/ENSG00000153956/ENSG00000113739/ENSG00000102265/ENSG00000184557/ENSG00000136856/ENSG00000072694/ENSG00000128604/ENSG00000165168/ENSG00000065675/ENSG00000115415/ENSG00000153234/ENSG00000142192/ENSG00000168542/ENSG00000122679/ENSG00000070018/ENSG00000185950/ENSG00000104312/ENSG00000121858/ENSG00000101017/ENSG00000259207/ENSG00000004799/ENSG00000170581/ENSG00000136869/ENSG00000140443/ENSG00000135679/ENSG00000130766/ENSG00000254087/ENSG00000126561/ENSG00000127528/ENSG00000177398/ENSG00000118503/ENSG00000130707/ENSG00000145675/ENSG00000132386/ENSG00000103222/ENSG00000174130/ENSG00000166501/ENSG00000159899/ENSG00000197122/ENSG00000184163/ENSG00000122641/ENSG00000177885/ENSG00000096968/ENSG00000137642/ENSG00000162733/ENSG00000112964/ENSG00000185122/ENSG00000100600/ENSG00000135218/ENSG00000072310/ENSG00000075426/ENSG00000166147/ENSG00000148400/ENSG00000079385/ENSG00000112062/ENSG00000130304/ENSG00000100906/ENSG00000174233/ENSG00000125952/ENSG00000160685/ENSG00000169398/ENSG00000148926/ENSG00000124357/ENSG00000100219/ENSG00000196689/ENSG00000003402/ENSG00000101255/ENSG00000187210/ENSG00000108840/ENSG00000173757/ENSG00000117461/ENSG00000108946/ENSG00000163932/ENSG00000122779/ENSG00000106100/ENSG00000086065/ENSG00000084676/ENSG00000185338/ENSG00000089159/ENSG00000117984/ENSG00000170145/ENSG00000168610"
"GO:0002792","GO:0002792","negative regulation of peptide secretion",31,-0.696160842869345,-1.9874339974606,0.00103770922867377,0.0331024437545017,0.0284073034982746,1192,"tags=32%, list=9%, signal=29%","ENSG00000164251/ENSG00000089163/ENSG00000102362/ENSG00000163083/ENSG00000183682/ENSG00000136999/ENSG00000164182/ENSG00000128266/ENSG00000169047/ENSG00000198643"
"GO:0002292","GO:0002292","T cell differentiation involved in immune response",69,0.524324596880798,1.70543636996303,0.00103266695888029,0.0331024437545017,0.0284073034982746,2099,"tags=42%, list=16%, signal=36%","ENSG00000127951/ENSG00000107485/ENSG00000121594/ENSG00000169508/ENSG00000166527/ENSG00000135046/ENSG00000107338/ENSG00000136244/ENSG00000162711/ENSG00000117586/ENSG00000184557/ENSG00000171150/ENSG00000114013/ENSG00000166523/ENSG00000144802/ENSG00000104312/ENSG00000115604/ENSG00000160712/ENSG00000073861/ENSG00000171522/ENSG00000197471/ENSG00000136630/ENSG00000183734/ENSG00000110944/ENSG00000171223/ENSG00000168961/ENSG00000101665/ENSG00000160685/ENSG00000163874"
"GO:0045444","GO:0045444","fat cell differentiation",172,0.431328350050547,1.61054685402079,0.00104145241005566,0.0331024437545017,0.0284073034982746,2202,"tags=32%, list=17%, signal=27%","ENSG00000109906/ENSG00000169946/ENSG00000143842/ENSG00000125845/ENSG00000245848/ENSG00000175445/ENSG00000106538/ENSG00000115738/ENSG00000170323/ENSG00000134853/ENSG00000134243/ENSG00000132170/ENSG00000069122/ENSG00000119508/ENSG00000179348/ENSG00000140044/ENSG00000172201/ENSG00000221869/ENSG00000136244/ENSG00000123358/ENSG00000136826/ENSG00000101493/ENSG00000127954/ENSG00000019549/ENSG00000130876/ENSG00000152518/ENSG00000114315/ENSG00000153234/ENSG00000110092/ENSG00000148671/ENSG00000102802/ENSG00000012779/ENSG00000145287/ENSG00000204103/ENSG00000122507/ENSG00000126262/ENSG00000233276/ENSG00000159899/ENSG00000099953/ENSG00000139668/ENSG00000165533/ENSG00000072310/ENSG00000075426/ENSG00000101109/ENSG00000172216/ENSG00000140682/ENSG00000112062/ENSG00000100211/ENSG00000160685/ENSG00000100219/ENSG00000128016/ENSG00000180694/ENSG00000163874/ENSG00000105329/ENSG00000101255"
"GO:0070661","GO:0070661","leukocyte proliferation",266,0.383096985593855,1.49300283920979,0.00103714619488415,0.0331024437545017,0.0284073034982746,2500,"tags=35%, list=19%, signal=29%","ENSG00000171855/ENSG00000125657/ENSG00000121807/ENSG00000162692/ENSG00000182566/ENSG00000114455/ENSG00000137033/ENSG00000175505/ENSG00000113389/ENSG00000134061/ENSG00000167244/ENSG00000121594/ENSG00000136634/ENSG00000134352/ENSG00000155659/ENSG00000169508/ENSG00000163599/ENSG00000135046/ENSG00000107338/ENSG00000136244/ENSG00000117586/ENSG00000182578/ENSG00000122025/ENSG00000119782/ENSG00000091181/ENSG00000072694/ENSG00000114013/ENSG00000065675/ENSG00000114315/ENSG00000105205/ENSG00000144802/ENSG00000106546/ENSG00000185950/ENSG00000104312/ENSG00000101017/ENSG00000136869/ENSG00000107738/ENSG00000197471/ENSG00000254087/ENSG00000163563/ENSG00000242574/ENSG00000223865/ENSG00000140691/ENSG00000168071/ENSG00000118503/ENSG00000110944/ENSG00000135077/ENSG00000157873/ENSG00000064666/ENSG00000104432/ENSG00000198223/ENSG00000168811/ENSG00000160856/ENSG00000096968/ENSG00000049130/ENSG00000114423/ENSG00000171223/ENSG00000125726/ENSG00000075426/ENSG00000172216/ENSG00000163554/ENSG00000168961/ENSG00000125347/ENSG00000171791/ENSG00000152804/ENSG00000160685/ENSG00000169398/ENSG00000175857/ENSG00000103490/ENSG00000196352/ENSG00000186818/ENSG00000064201/ENSG00000130303/ENSG00000186827/ENSG00000164136/ENSG00000107099/ENSG00000124762/ENSG00000147065/ENSG00000090776/ENSG00000173757/ENSG00000108946/ENSG00000163932/ENSG00000185129/ENSG00000197329/ENSG00000109743/ENSG00000120885/ENSG00000146072/ENSG00000019582/ENSG00000129465/ENSG00000081189/ENSG00000081237/ENSG00000203747"
"GO:1901343","GO:1901343","negative regulation of vasculature development",72,0.523920556049224,1.72207620637858,0.00104945792457908,0.0331640836628546,0.0284602006075386,1462,"tags=33%, list=11%, signal=30%","ENSG00000173482/ENSG00000121807/ENSG00000169245/ENSG00000113140/ENSG00000154734/ENSG00000184113/ENSG00000011465/ENSG00000106366/ENSG00000163737/ENSG00000152270/ENSG00000091879/ENSG00000132170/ENSG00000136826/ENSG00000249751/ENSG00000054598/ENSG00000066056/ENSG00000115415/ENSG00000163638/ENSG00000012779/ENSG00000136848/ENSG00000142798/ENSG00000127528/ENSG00000132386/ENSG00000140464"
"GO:0045621","GO:0045621","positive regulation of lymphocyte differentiation",113,0.470426378642264,1.66500249651857,0.0010950736492702,0.0340157252304557,0.029191048174625,2712,"tags=38%, list=20%, signal=31%","ENSG00000109906/ENSG00000125657/ENSG00000143842/ENSG00000112299/ENSG00000107485/ENSG00000121594/ENSG00000136634/ENSG00000198846/ENSG00000179388/ENSG00000135046/ENSG00000107338/ENSG00000162711/ENSG00000117586/ENSG00000167601/ENSG00000135426/ENSG00000171150/ENSG00000114013/ENSG00000144802/ENSG00000183087/ENSG00000104312/ENSG00000107738/ENSG00000136630/ENSG00000110944/ENSG00000104432/ENSG00000157227/ENSG00000168421/ENSG00000110492/ENSG00000175467/ENSG00000168961/ENSG00000160685/ENSG00000151651/ENSG00000100219/ENSG00000186818/ENSG00000164136/ENSG00000173757/ENSG00000112149/ENSG00000185338/ENSG00000080503/ENSG00000019582/ENSG00000081237/ENSG00000139613/ENSG00000118689/ENSG00000143507"
"GO:0032635","GO:0032635","interleukin-6 production",128,0.449615098458066,1.61398948288667,0.0010950736492702,0.0340157252304557,0.029191048174625,2167,"tags=36%, list=16%, signal=30%","ENSG00000019991/ENSG00000137033/ENSG00000161929/ENSG00000175445/ENSG00000159674/ENSG00000129988/ENSG00000136634/ENSG00000136244/ENSG00000124882/ENSG00000066294/ENSG00000117586/ENSG00000142405/ENSG00000163606/ENSG00000171150/ENSG00000068001/ENSG00000198053/ENSG00000183087/ENSG00000101916/ENSG00000142192/ENSG00000104312/ENSG00000137486/ENSG00000160712/ENSG00000136869/ENSG00000184988/ENSG00000090376/ENSG00000163794/ENSG00000239998/ENSG00000127528/ENSG00000118503/ENSG00000174130/ENSG00000135077/ENSG00000088888/ENSG00000007171/ENSG00000028277/ENSG00000135218/ENSG00000172216/ENSG00000196083/ENSG00000168961/ENSG00000104998/ENSG00000181722/ENSG00000103490/ENSG00000100219/ENSG00000163874/ENSG00000163702/ENSG00000186818/ENSG00000105329"
"GO:0032675","GO:0032675","regulation of interleukin-6 production",128,0.449615098458066,1.61398948288667,0.0010950736492702,0.0340157252304557,0.029191048174625,2167,"tags=36%, list=16%, signal=30%","ENSG00000019991/ENSG00000137033/ENSG00000161929/ENSG00000175445/ENSG00000159674/ENSG00000129988/ENSG00000136634/ENSG00000136244/ENSG00000124882/ENSG00000066294/ENSG00000117586/ENSG00000142405/ENSG00000163606/ENSG00000171150/ENSG00000068001/ENSG00000198053/ENSG00000183087/ENSG00000101916/ENSG00000142192/ENSG00000104312/ENSG00000137486/ENSG00000160712/ENSG00000136869/ENSG00000184988/ENSG00000090376/ENSG00000163794/ENSG00000239998/ENSG00000127528/ENSG00000118503/ENSG00000174130/ENSG00000135077/ENSG00000088888/ENSG00000007171/ENSG00000028277/ENSG00000135218/ENSG00000172216/ENSG00000196083/ENSG00000168961/ENSG00000104998/ENSG00000181722/ENSG00000103490/ENSG00000100219/ENSG00000163874/ENSG00000163702/ENSG00000186818/ENSG00000105329"
"GO:0062012","GO:0062012","regulation of small molecule metabolic process",244,0.3923844055537,1.51339494053366,0.00110429666859695,0.0341084174419181,0.029270593231856,2082,"tags=23%, list=16%, signal=20%","ENSG00000173918/ENSG00000147465/ENSG00000101200/ENSG00000166741/ENSG00000125845/ENSG00000122223/ENSG00000167244/ENSG00000160179/ENSG00000094963/ENSG00000101188/ENSG00000141682/ENSG00000130203/ENSG00000219607/ENSG00000160801/ENSG00000132170/ENSG00000119508/ENSG00000120738/ENSG00000131781/ENSG00000116678/ENSG00000146674/ENSG00000135046/ENSG00000242252/ENSG00000138135/ENSG00000164867/ENSG00000105974/ENSG00000112175/ENSG00000019549/ENSG00000129993/ENSG00000076555/ENSG00000025434/ENSG00000142192/ENSG00000185950/ENSG00000155465/ENSG00000234906/ENSG00000124216/ENSG00000004799/ENSG00000130766/ENSG00000168209/ENSG00000158715/ENSG00000153071/ENSG00000142178/ENSG00000106617/ENSG00000197122/ENSG00000137331/ENSG00000007171/ENSG00000184163/ENSG00000072310/ENSG00000153162/ENSG00000113580/ENSG00000153201/ENSG00000079385/ENSG00000076258/ENSG00000115956/ENSG00000196498/ENSG00000148926/ENSG00000181722/ENSG00000130208"
"GO:0007162","GO:0007162","negative regulation of cell adhesion",214,0.409951665720336,1.5577472564881,0.00113195633356612,0.0347663217730674,0.0298351826061751,2439,"tags=37%, list=18%, signal=31%","ENSG00000138061/ENSG00000116106/ENSG00000173918/ENSG00000087245/ENSG00000171855/ENSG00000182566/ENSG00000125845/ENSG00000111846/ENSG00000127951/ENSG00000164741/ENSG00000107562/ENSG00000172602/ENSG00000139567/ENSG00000106366/ENSG00000121594/ENSG00000189058/ENSG00000136634/ENSG00000152270/ENSG00000091879/ENSG00000155659/ENSG00000163599/ENSG00000135046/ENSG00000140945/ENSG00000136826/ENSG00000117586/ENSG00000019549/ENSG00000072694/ENSG00000171150/ENSG00000114013/ENSG00000114554/ENSG00000103647/ENSG00000122188/ENSG00000120129/ENSG00000073861/ENSG00000111252/ENSG00000120708/ENSG00000107738/ENSG00000197471/ENSG00000041982/ENSG00000136630/ENSG00000142798/ENSG00000183734/ENSG00000130707/ENSG00000145675/ENSG00000135077/ENSG00000157873/ENSG00000197122/ENSG00000147044/ENSG00000096968/ENSG00000114423/ENSG00000157227/ENSG00000153162/ENSG00000166484/ENSG00000172216/ENSG00000110492/ENSG00000148400/ENSG00000177076/ENSG00000168961/ENSG00000079385/ENSG00000125347/ENSG00000102760/ENSG00000101665/ENSG00000089327/ENSG00000160685/ENSG00000169398/ENSG00000163874/ENSG00000186818/ENSG00000064201/ENSG00000105329/ENSG00000130402/ENSG00000141556/ENSG00000117228/ENSG00000108946/ENSG00000163932/ENSG00000197329/ENSG00000100034/ENSG00000185338/ENSG00000135535/ENSG00000146072/ENSG00000019582"
"GO:0030336","GO:0030336","negative regulation of cell migration",223,0.401616415276765,1.53860447621184,0.00115396328175139,0.0352442305102506,0.0302453063614581,1399,"tags=23%, list=10%, signal=21%","ENSG00000173482/ENSG00000140937/ENSG00000138061/ENSG00000116106/ENSG00000137033/ENSG00000164105/ENSG00000184113/ENSG00000152894/ENSG00000011465/ENSG00000164741/ENSG00000107562/ENSG00000139567/ENSG00000106366/ENSG00000115461/ENSG00000189058/ENSG00000130203/ENSG00000091879/ENSG00000152661/ENSG00000154096/ENSG00000132170/ENSG00000035720/ENSG00000123610/ENSG00000146674/ENSG00000108691/ENSG00000136826/ENSG00000156234/ENSG00000187391/ENSG00000173269/ENSG00000112175/ENSG00000164442/ENSG00000196935/ENSG00000187098/ENSG00000163606/ENSG00000102265/ENSG00000103034/ENSG00000106511/ENSG00000066056/ENSG00000068001/ENSG00000163638/ENSG00000168542/ENSG00000126458/ENSG00000120129/ENSG00000136848/ENSG00000171522/ENSG00000172725/ENSG00000100599/ENSG00000133121/ENSG00000164938/ENSG00000132205/ENSG00000111859/ENSG00000132386/ENSG00000173334"
